Episode,Steps,Total Reward,Discounted Reward,Expected Q
172,2001,-71868.84334873792,-11948.476147030447,-462.0845947265625
173,2001,-70552.09109220955,-11873.5642067406,-458.4435119628906
174,2001,-70432.66637458018,-11630.962021765552,-469.0487365722656
175,2001,-70398.16018684677,-11782.017057909565,-456.70257568359375
176,2001,-71251.04406784901,-11644.602811700383,-468.3048095703125
177,2001,-70911.0398196761,-11891.26028312363,-464.9794006347656
178,2001,-71117.48759733768,-11561.281555490883,-466.7321472167969
179,2001,-72445.02947843657,-12171.260858310963,-460.84271240234375
181,2001,-70379.2005681728,-11799.657525760513,-457.6844787597656
182,2001,-69301.37196774952,-11201.689901417916,-458.1277160644531
184,2001,-71040.93403598187,-11924.82637576223,-468.586181640625
185,2001,-71278.85338384299,-11540.854346271117,-461.69818115234375
186,2001,-71044.15100106713,-11855.605001864593,-464.501708984375
187,2001,-73229.31156499125,-11928.834788348078,-467.93170166015625
188,2001,-69484.99164103396,-11153.077865159297,-441.80499267578125
189,2001,-70686.06270329517,-12004.624281349637,-468.9391784667969
202,2001,-70795.75762801085,-11951.749118261874,-481.8498840332031
199,2001,-70647.55489348831,-11326.982928809757,-490.2561340332031
190,2001,-70679.1449608807,-11864.1570199352,-503.1928405761719
191,2001,-70859.85289205863,-11700.609921547617,-497.4190368652344
192,2001,-72137.50512580696,-11983.248585581541,-502.4548034667969
193,2001,-70916.9429222972,-11965.712090371231,-501.2174072265625
194,2001,-70502.1580444941,-12125.543555763901,-505.53375244140625
195,2001,-71323.897493823,-11478.868002593323,-496.9085388183594
196,2001,-75031.5769607052,-12834.598599252653,-495.3580627441406
197,2001,-69463.81385931751,-11519.859374045931,-498.72064208984375
198,2001,-70712.77860041635,-12118.583192862843,-501.27960205078125
200,2001,-71029.72010814367,-11795.60922710209,-499.4017028808594
201,2001,-71760.92854099248,-11638.7146195363,-490.50299072265625
203,2001,-70340.22791849499,-11527.603378355425,-500.8627624511719
204,2001,-70067.61251888673,-11343.406078601545,-499.979248046875
205,2001,-70822.09990645762,-11505.67654433973,-507.9582824707031
206,2001,-69220.46349525994,-11697.748646558139,-498.1379089355469
207,2001,-69729.193737123,-11142.142279507241,-501.29815673828125
208,2001,-69722.72692380661,-11591.967617987055,-495.1101989746094
